acc,tax_id,rank,name,total_count,self_count,ilevel,ileft,iright
ERR11450063,37124,species,Chikungunya virus,2,2,9,113,113
SRR31049286,37124,species,Chikungunya virus,2,2,9,2105,2105
SRR30912405,37124,species,Chikungunya virus,2,2,9,200,200
ERR11894431,37124,species,Chikungunya virus,2,2,9,56,56
SRR6206778,37124,species,Chikungunya virus,2,2,9,457,457
SRR28397535,37124,species,Chikungunya virus,2,2,9,427,427
SRR28027158,37124,species,Chikungunya virus,2,2,9,230,230
SRR27368647,37124,species,Chikungunya virus,2,2,9,226,226
SRR9176861,37124,species,Chikungunya virus,2,2,5,8,8
SRR13335714,37124,species,Chikungunya virus,2,2,9,76,76
SRR6186937,37124,species,Chikungunya virus,2,2,9,161,161
SRR18920744,37124,species,Chikungunya virus,2,2,9,596,596
SRR28903152,37124,species,Chikungunya virus,2,2,9,411,411
ERR11403733,37124,species,Chikungunya virus,2,2,9,387,387
SRR514859,37124,species,Chikungunya virus,2,2,9,1773,1773
SRR1984542,37124,species,Chikungunya virus,2,2,7,410,410
SRR28397531,37124,species,Chikungunya virus,2,2,9,532,532
SRR31499790,37124,species,Chikungunya virus,2,2,9,940,940
SRR5151759,37124,species,Chikungunya virus,2,2,9,438,438
SRR28482921,37124,species,Chikungunya virus,2,2,9,1554,1554
SRR30912594,37124,species,Chikungunya virus,2,2,9,204,204
SRR22482744,37124,species,Chikungunya virus,2,2,9,944,944
SRR27388291,37124,species,Chikungunya virus,2,2,9,419,419
SRR11549021,37124,species,Chikungunya virus,2,2,5,1260,1260
SRR28294483,37124,species,Chikungunya virus,2,2,9,89,89
SRR13336054,37124,species,Chikungunya virus,2,2,9,56,56
SRR31501929,37124,species,Chikungunya virus,2,2,9,412,412
ERR12706007,37124,species,Chikungunya virus,2,2,9,1018,1018
SRR30589290,37124,species,Chikungunya virus,2,2,9,348,348
ERR2517288,37124,species,Chikungunya virus,2,2,9,161,161
SRR33050044,37124,species,Chikungunya virus,2,2,9,246,246
SRR290503,37124,species,Chikungunya virus,2,2,9,188,188
SRR25752218,37124,species,Chikungunya virus,2,2,9,359,359
SRR6177964,37124,species,Chikungunya virus,2,2,9,275,275
SRR23827047,37124,species,Chikungunya virus,2,2,9,779,779
ERR8050228,37124,species,Chikungunya virus,2,2,9,291,291
SRR26686509,37124,species,Chikungunya virus,2,2,9,594,594
SRR25687917,37124,species,Chikungunya virus,2,2,9,512,512
ERR11894345,37124,species,Chikungunya virus,2,2,9,59,59
ERR13917434,37124,species,Chikungunya virus,2,2,9,48,48
SRR12746106,37124,species,Chikungunya virus,2,2,9,644,644
SRR32064467,37124,species,Chikungunya virus,2,2,9,1055,1055
SRR10179460,37124,species,Chikungunya virus,2,2,5,753,753
SRR27876498,37124,species,Chikungunya virus,2,2,9,1521,1521
SRR32096976,37124,species,Chikungunya virus,2,2,9,427,427
SRR042300,37124,species,Chikungunya virus,2,2,9,409,409
SRR12746110,37124,species,Chikungunya virus,2,2,9,616,616
SRR26417849,37124,species,Chikungunya virus,2,2,9,4593,4593
ERR2275815,37124,species,Chikungunya virus,2,2,9,2176,2176
SRR13346219,37124,species,Chikungunya virus,2,2,9,56,56
SRR5340123,37124,species,Chikungunya virus,2,2,9,2438,2438
SRR400533,37124,species,Chikungunya virus,2,2,9,430,430
SRR32120125,37124,species,Chikungunya virus,2,2,9,350,350
SRR3421208,37124,species,Chikungunya virus,2,2,9,253,253
SRR13346045,37124,species,Chikungunya virus,3,3,9,44,44
SRR13335250,37124,species,Chikungunya virus,3,3,9,24,24
SRR11459871,37124,species,Chikungunya virus,3,3,5,295,295
SRR6345400,37124,species,Chikungunya virus,3,3,9,215,215
SRR15209878,37124,species,Chikungunya virus,3,3,9,271,271
SRR19267707,37124,species,Chikungunya virus,3,3,9,3301,3301
ERR1989067,37124,species,Chikungunya virus,3,3,7,1001,1001
SRR25420050,37124,species,Chikungunya virus,3,3,9,1200,1200
SRR32346108,37124,species,Chikungunya virus,3,3,9,68,68
ERR11894336,37124,species,Chikungunya virus,3,3,9,33,33
SRR24918275,37124,species,Chikungunya virus,3,3,9,639,639
SRR25527459,37124,species,Chikungunya virus,3,3,9,554,554
ERR14909122,37124,species,Chikungunya virus,3,3,9,2357,2357
SRR25246484,37124,species,Chikungunya virus,3,3,9,454,454
SRR13346262,37124,species,Chikungunya virus,3,3,9,66,66
SRR20630436,37124,species,Chikungunya virus,3,3,9,359,359
SRR30006628,37124,species,Chikungunya virus,3,3,9,393,393
SRR5104233,37124,species,Chikungunya virus,3,3,9,1159,1159
SRR23827056,37124,species,Chikungunya virus,3,3,9,434,434
SRR13335176,37124,species,Chikungunya virus,3,3,9,19,19
SRR26292512,37124,species,Chikungunya virus,3,3,9,357,357
SRR13335435,37124,species,Chikungunya virus,3,3,9,80,80
SRR15559523,37124,species,Chikungunya virus,3,3,9,573,573
ERR7179167,37124,species,Chikungunya virus,3,3,9,314,314
SRR15887439,37124,species,Chikungunya virus,3,3,9,502,502
SRR19267713,37124,species,Chikungunya virus,3,3,9,3302,3302
SRR32120145,37124,species,Chikungunya virus,3,3,9,364,364
SRR15264195,37124,species,Chikungunya virus,3,3,9,275,275
ERR11403769,37124,species,Chikungunya virus,3,3,9,394,394
SRR26212837,37124,species,Chikungunya virus,3,3,9,390,390
SRR20204198,37124,species,Chikungunya virus,3,3,9,318,318
SRR27892091,37124,species,Chikungunya virus,3,3,9,478,478
SRR10382395,37124,species,Chikungunya virus,3,3,5,91,91
SRR28217366,37124,species,Chikungunya virus,3,3,9,3563,3563
SRR13345943,37124,species,Chikungunya virus,3,3,9,44,44
SRR31626859,37124,species,Chikungunya virus,3,3,9,295,295
SRR11475359,37124,species,Chikungunya virus,3,3,5,1228,1228
SRR27663520,37124,species,Chikungunya virus,3,3,9,232,232
SRR18725032,37124,species,Chikungunya virus,3,3,9,847,847
DRR500319,37124,species,Chikungunya virus,3,3,9,495,495
SRR25501498,37124,species,Chikungunya virus,3,3,9,282,282
SRR13346184,37124,species,Chikungunya virus,3,3,9,21,21
SRR13335657,37124,species,Chikungunya virus,3,3,9,63,63
SRR19570854,37124,species,Chikungunya virus,3,3,9,417,417
SRR25211401,37124,species,Chikungunya virus,3,3,9,461,461
SRR13336075,37124,species,Chikungunya virus,3,3,9,18,18
SRR20775042,37124,species,Chikungunya virus,3,3,9,3606,3606
SRR13335582,37124,species,Chikungunya virus,3,3,9,25,25
SRR3208958,37124,species,Chikungunya virus,3,3,7,387,387
SRR30439090,37124,species,Chikungunya virus,3,3,9,41,41
SRR18899348,37124,species,Chikungunya virus,3,3,9,608,608
SRR27663507,37124,species,Chikungunya virus,3,3,9,453,453
SRR28013050,37124,species,Chikungunya virus,3,3,9,223,223
SRR30864097,37124,species,Chikungunya virus,3,3,9,1331,1331
SRR16574281,37124,species,Chikungunya virus,3,3,9,189,189
SRR13364963,37124,species,Chikungunya virus,3,3,9,50,50
SRR13346419,37124,species,Chikungunya virus,3,3,9,74,74
SRR28602571,37124,species,Chikungunya virus,3,3,9,18,18
SRR17864704,37124,species,Chikungunya virus,3,3,9,717,717
ERR2517473,37124,species,Chikungunya virus,3,3,9,145,145
SRR9211421,37124,species,Chikungunya virus,3,3,5,639,639
SRR13335203,37124,species,Chikungunya virus,3,3,9,75,75
SRR28100374,37124,species,Chikungunya virus,3,3,9,412,412
SRR9177857,37124,species,Chikungunya virus,3,3,5,5,5
SRR13335158,37124,species,Chikungunya virus,3,3,9,54,54
SRR32052944,37124,species,Chikungunya virus,3,3,9,361,361
SRR13293448,37124,species,Chikungunya virus,3,3,9,806,806
DRR067465,37124,species,Chikungunya virus,3,3,6,5,5
SRR15064595,37124,species,Chikungunya virus,3,3,9,236,236
SRR13346007,37124,species,Chikungunya virus,3,3,9,54,54
SRR23827150,37124,species,Chikungunya virus,3,3,9,91,91
SRR13335101,37124,species,Chikungunya virus,3,3,9,23,23
SRR31936847,37124,species,Chikungunya virus,3,3,9,875,875
ERR14908840,37124,species,Chikungunya virus,3,3,9,12221,12221
SRR11778524,37124,species,Chikungunya virus,3,3,5,297,297
SRR13364929,37124,species,Chikungunya virus,3,3,9,19,19
SRR9301165,37124,species,Chikungunya virus,3,3,5,181,181
SRR30188968,37124,species,Chikungunya virus,3,3,9,1624,1624
SRR31499812,37124,species,Chikungunya virus,3,3,9,604,604
SRR13335853,37124,species,Chikungunya virus,3,3,9,51,51
SRR28224971,37124,species,Chikungunya virus,3,3,9,7459,7459
SRR24994175,37124,species,Chikungunya virus,3,3,9,515,515
SRR13346340,37124,species,Chikungunya virus,3,3,9,53,53
SRR514854,37124,species,Chikungunya virus,3,3,9,1114,1114
SRR12244070,37124,species,Chikungunya virus,3,3,9,763,763
SRR32453463,37124,species,Chikungunya virus,3,3,9,284,284
SRR13346122,37124,species,Chikungunya virus,3,3,9,37,37
SRR6010174,37124,species,Chikungunya virus,3,3,9,256,256
SRR25688262,37124,species,Chikungunya virus,3,3,9,359,359
SRR27555377,37124,species,Chikungunya virus,3,3,9,1226,1226
SRR12126382,37124,species,Chikungunya virus,3,3,9,274,274
SRR18509947,37124,species,Chikungunya virus,3,3,9,451,451
SRR33409254,37124,species,Chikungunya virus,3,3,9,388,388
SRR26665740,37124,species,Chikungunya virus,3,3,9,322,322
SRR25419612,37124,species,Chikungunya virus,3,3,9,775,775
SRR17148809,37124,species,Chikungunya virus,3,3,9,186,186
DRR161065,37124,species,Chikungunya virus,3,3,5,6,6
SRR11459861,37124,species,Chikungunya virus,3,3,5,258,258
SRR27482008,37124,species,Chikungunya virus,3,3,9,392,392
SRR13870679,37124,species,Chikungunya virus,3,3,9,27,27
SRR3098508,37124,species,Chikungunya virus,3,3,9,702,702
SRR13345949,37124,species,Chikungunya virus,3,3,9,18,18
SRR18511711,37124,species,Chikungunya virus,3,3,9,966,966
SRR31035430,37124,species,Chikungunya virus,3,3,9,513,513
SRR31685122,37124,species,Chikungunya virus,3,3,9,563,563
SRR29226473,37124,species,Chikungunya virus,3,3,9,225,225
SRR31111887,37124,species,Chikungunya virus,3,3,9,729,729
SRR15948288,37124,species,Chikungunya virus,3,3,9,893,893
SRR20204206,37124,species,Chikungunya virus,3,3,9,283,283
SRR13335410,37124,species,Chikungunya virus,3,3,9,26,26
SRR28482750,37124,species,Chikungunya virus,3,3,9,1122,1122
SRR29002924,37124,species,Chikungunya virus,3,3,9,879,879
SRR28621275,37124,species,Chikungunya virus,3,3,9,275,275
SRR27780730,37124,species,Chikungunya virus,3,3,9,6955,6955
SRR15887835,37124,species,Chikungunya virus,3,3,9,293,293
DRR072877,37124,species,Chikungunya virus,3,3,9,907,907
SRR27812418,37124,species,Chikungunya virus,3,3,9,491,491
ERR11552034,37124,species,Chikungunya virus,3,3,9,511,511
SRR25755718,37124,species,Chikungunya virus,3,3,9,254,254
SRR31545264,37124,species,Chikungunya virus,3,3,9,2649,2649
SRR3152256,37124,species,Chikungunya virus,3,3,7,223,223
SRR13335443,37124,species,Chikungunya virus,3,3,9,81,81
SRR25501465,37124,species,Chikungunya virus,3,3,9,315,315
SRR13345984,37124,species,Chikungunya virus,3,3,9,36,36
SRR1555686,37124,species,Chikungunya virus,3,3,9,360,360
SRR3209125,37124,species,Chikungunya virus,3,3,7,348,348
SRR31407056,37124,species,Chikungunya virus,3,3,9,560,560
ERR11894386,37124,species,Chikungunya virus,3,3,9,74,74
SRR15831342,37124,species,Chikungunya virus,3,3,9,855,855
SRR13364933,37124,species,Chikungunya virus,3,3,9,35,35
SRR33662079,37124,species,Chikungunya virus,3,3,9,863,863
SRR23826976,37124,species,Chikungunya virus,3,3,9,732,732
DRR416912,37124,species,Chikungunya virus,3,3,9,359,359
SRR12746138,37124,species,Chikungunya virus,3,3,9,1359,1359
SRR13335254,37124,species,Chikungunya virus,3,3,9,24,24
SRR33495506,37124,species,Chikungunya virus,3,3,9,39,39
SRR29648408,37124,species,Chikungunya virus,3,3,9,351,351
SRR7406003,37124,species,Chikungunya virus,3,3,6,674,674
SRR11580532,37124,species,Chikungunya virus,3,3,5,1358,1358
SRR29550953,37124,species,Chikungunya virus,3,3,9,832,832
SRR18658049,37124,species,Chikungunya virus,3,3,9,352,352
ERR13917348,37124,species,Chikungunya virus,3,3,9,33,33
ERR13917365,37124,species,Chikungunya virus,3,3,9,49,49
SRR33638707,37124,species,Chikungunya virus,3,3,9,367,367
SRR16163890,37124,species,Chikungunya virus,3,3,9,435,435
ERR13917287,37124,species,Chikungunya virus,3,3,9,22,22
SRR25419911,37124,species,Chikungunya virus,3,3,9,1050,1050
ERR14909116,37124,species,Chikungunya virus,3,3,9,3397,3397
SRR31709974,37124,species,Chikungunya virus,3,3,9,529,529
SRR13335237,37124,species,Chikungunya virus,3,3,9,25,25
SRR31097969,37124,species,Chikungunya virus,3,3,9,494,494
ERR8607135,37124,species,Chikungunya virus,3,3,9,2471,2471
SRR040441,37124,species,Chikungunya virus,3,3,9,505,505
SRR25501539,37124,species,Chikungunya virus,3,3,9,56,56
SRR23827138,37124,species,Chikungunya virus,3,3,9,1480,1480
SRR13335890,37124,species,Chikungunya virus,3,3,9,17,17
ERR11834695,37124,species,Chikungunya virus,3,3,9,503,503
SRR27319168,37124,species,Chikungunya virus,3,3,9,301,301
SRR1984549,37124,species,Chikungunya virus,3,3,7,293,293
SRR28083281,37124,species,Chikungunya virus,3,3,9,6006,6006
SRR7879738,37124,species,Chikungunya virus,3,3,6,90,90
SRR25233814,37124,species,Chikungunya virus,3,3,9,378,378
SRR11909665,37124,species,Chikungunya virus,3,3,9,257,257
SRR5229441,37124,species,Chikungunya virus,3,3,9,401,401
SRR33209540,37124,species,Chikungunya virus,3,3,9,350,350
SRR16316497,37124,species,Chikungunya virus,3,3,9,3780,3780
ERR11894328,37124,species,Chikungunya virus,3,3,9,47,47
SRR28702648,37124,species,Chikungunya virus,3,3,9,689,689
SRR17044563,37124,species,Chikungunya virus,3,3,9,15,15
SRR13345935,37124,species,Chikungunya virus,3,3,9,50,50
SRR31627103,37124,species,Chikungunya virus,3,3,9,438,438
SRR13712311,37124,species,Chikungunya virus,3,3,9,35,35
SRR9164940,37124,species,Chikungunya virus,3,3,5,5,5
SRR5500247,37124,species,Chikungunya virus,3,3,7,771,771
SRR31520790,37124,species,Chikungunya virus,3,3,9,1826,1826
SRR17864566,37124,species,Chikungunya virus,3,3,9,821,821
SRR19100273,37124,species,Chikungunya virus,3,3,9,424,424
SRR13335486,37124,species,Chikungunya virus,3,3,9,30,30
SRR28439524,37124,species,Chikungunya virus,3,3,9,512,512
SRR27352253,37124,species,Chikungunya virus,3,3,9,847,847
SRR13335550,37124,species,Chikungunya virus,3,3,9,42,42
SRR31035454,37124,species,Chikungunya virus,3,3,9,522,522
SRR13346400,37124,species,Chikungunya virus,3,3,9,52,52
ERR11403770,37124,species,Chikungunya virus,3,3,9,463,463
SRR31499796,37124,species,Chikungunya virus,3,3,9,603,603
SRR13346130,37124,species,Chikungunya virus,3,3,9,15,15
ERR14909253,37124,species,Chikungunya virus,3,3,9,9795,9795
SRR26322794,37124,species,Chikungunya virus,3,3,9,2385,2385
ERR11552035,37124,species,Chikungunya virus,3,3,9,1414,1414
SRR18582996,37124,species,Chikungunya virus,3,3,9,415,415
SRR15887471,37124,species,Chikungunya virus,3,3,9,517,517
SRR25420089,37124,species,Chikungunya virus,3,3,9,761,761
SRR32875889,37124,species,Chikungunya virus,3,3,9,536,536
SRR28344535,37124,species,Chikungunya virus,3,3,9,36,36
SRR30412346,37124,species,Chikungunya virus,3,3,9,349,349
SRR6278783,37124,species,Chikungunya virus,3,3,9,3,3
ERR11403761,37124,species,Chikungunya virus,3,3,9,462,462
SRR10691039,37124,species,Chikungunya virus,3,3,9,471,471
SRR13346125,37124,species,Chikungunya virus,3,3,9,25,25
SRR13346437,37124,species,Chikungunya virus,3,3,9,21,21
SRR26398693,37124,species,Chikungunya virus,3,3,9,339,339
SRR30574769,37124,species,Chikungunya virus,3,3,9,336,336
ERR11894334,37124,species,Chikungunya virus,3,3,9,28,28
SRR31517370,37124,species,Chikungunya virus,3,3,9,333,333
SRR5680350,37124,species,Chikungunya virus,3,3,7,478,478
SRR190574,37124,species,Chikungunya virus,3,3,9,464,464
SRR7823926,37124,species,Chikungunya virus,3,3,9,8,8
ERR13917407,37124,species,Chikungunya virus,3,3,9,28,28
SRR25829200,37124,species,Chikungunya virus,3,3,9,53,53
ERR13925160,37124,species,Chikungunya virus,3,3,9,851,851
SRR13944570,37124,species,Chikungunya virus,3,3,9,314,314
ERR9749782,37124,species,Chikungunya virus,3,3,9,330,330
SRR26142577,37124,species,Chikungunya virus,3,3,9,883,883
SRR24820396,37124,species,Chikungunya virus,3,3,9,929,929
SRR400019,37124,species,Chikungunya virus,3,3,9,441,441
SRR27007345,37124,species,Chikungunya virus,3,3,9,453,453
SRR31111918,37124,species,Chikungunya virus,3,3,9,741,741
SRR611595,37124,species,Chikungunya virus,3,3,9,1026,1026
SRR15465153,37124,species,Chikungunya virus,3,3,9,16,16
SRR1596306,37124,species,Chikungunya virus,3,3,9,390,390
ERR11894258,37124,species,Chikungunya virus,3,3,9,49,49
SRR30644404,37124,species,Chikungunya virus,3,3,9,309,309
SRR17863220,37124,species,Chikungunya virus,3,3,9,1599,1599
SRR18390577,37124,species,Chikungunya virus,3,3,9,272,272
SRR28477515,37124,species,Chikungunya virus,3,3,9,51,51
ERR13917337,37124,species,Chikungunya virus,3,3,9,30,30
SRR26158129,37124,species,Chikungunya virus,3,3,9,307,307
SRR13345969,37124,species,Chikungunya virus,3,3,9,22,22
SRR28482726,37124,species,Chikungunya virus,3,3,9,986,986
SRR25917599,37124,species,Chikungunya virus,3,3,9,374,374
SRR25687685,37124,species,Chikungunya virus,3,3,9,784,784
SRR7879730,37124,species,Chikungunya virus,3,3,6,138,138
SRR27555375,37124,species,Chikungunya virus,3,3,9,427,427
SRR5680351,37124,species,Chikungunya virus,3,3,7,469,469
SRR13335561,37124,species,Chikungunya virus,3,3,9,24,24
SRR20672619,37124,species,Chikungunya virus,3,3,9,4949,4949
SRR18735617,37124,species,Chikungunya virus,3,3,9,261,261
SRR13346416,37124,species,Chikungunya virus,3,3,9,58,58
ERR1815666,37124,species,Chikungunya virus,3,3,9,511,511
ERR11894429,37124,species,Chikungunya virus,3,3,9,69,69
SRR13335934,37124,species,Chikungunya virus,3,3,9,22,22
SRR17305012,37124,species,Chikungunya virus,3,3,9,316,316
SRR15887447,37124,species,Chikungunya virus,3,3,9,213,213
SRR13335554,37124,species,Chikungunya virus,3,3,9,58,58
SRR31934510,37124,species,Chikungunya virus,3,3,9,489,489
SRR24474808,37124,species,Chikungunya virus,3,3,9,350,350
SRR18324549,37124,species,Chikungunya virus,3,3,9,402,402
SRR26398720,37124,species,Chikungunya virus,3,3,9,314,314
SRR28958400,37124,species,Chikungunya virus,3,3,9,211,211
SRR14296545,37124,species,Chikungunya virus,3,3,9,249,249
SRR9177882,37124,species,Chikungunya virus,3,3,5,8,8
SRR5470548,37124,species,Chikungunya virus,3,3,9,322,322
SRR32124508,37124,species,Chikungunya virus,3,3,9,361,361
SRR16937620,37124,species,Chikungunya virus,3,3,9,418,418
SRR31499782,37124,species,Chikungunya virus,3,3,9,416,416
SRR30274999,37124,species,Chikungunya virus,3,3,9,212,212
SRR14296542,37124,species,Chikungunya virus,3,3,9,293,293
SRR16873766,37124,species,Chikungunya virus,3,3,9,2334,2334
SRR13335337,37124,species,Chikungunya virus,3,3,9,25,25
SRR10179596,37124,species,Chikungunya virus,3,3,5,639,639
SRR28710261,37124,species,Chikungunya virus,3,3,9,360,360
SRR28825886,37124,species,Chikungunya virus,3,3,9,236,236
SRR9865862,37124,species,Chikungunya virus,3,3,5,1477,1477
SRR13335296,37124,species,Chikungunya virus,3,3,9,18,18
SRR14630977,37124,species,Chikungunya virus,3,3,9,255,255
SRR13346281,37124,species,Chikungunya virus,3,3,9,60,60
SRR13346371,37124,species,Chikungunya virus,3,3,9,25,25
SRR27754045,37124,species,Chikungunya virus,3,3,9,403,403
SRR33295715,37124,species,Chikungunya virus,3,3,9,594,594
ERR13917316,37124,species,Chikungunya virus,3,3,9,108,108
SRR13335692,37124,species,Chikungunya virus,3,3,9,54,54
ERR13594372,37124,species,Chikungunya virus,3,3,9,845,845
SRR23827051,37124,species,Chikungunya virus,3,3,9,86,86
SRR6211742,37124,species,Chikungunya virus,3,3,9,2540,2540
ERR13473683,37124,species,Chikungunya virus,3,3,9,132,132
SRR23827082,37124,species,Chikungunya virus,3,3,9,354,354
SRR27384762,37124,species,Chikungunya virus,3,3,9,37,37
SRR31049277,37124,species,Chikungunya virus,3,3,9,2548,2548
SRR31502334,37124,species,Chikungunya virus,3,3,9,317,317
SRR13346183,37124,species,Chikungunya virus,3,3,9,64,64
SRR32962414,37124,species,Chikungunya virus,3,3,9,784,784
